id,name,unit,dataset_id
2171,17.15.1 - Proportion of project objectives in new development interventions drawn from country-led result frameworks - data by recipient (%) - SG_PLN_RECNDI,Percentage,299
2172,17.15.1 - Proportion of results indicators drawn from country-led results frameworks - data by recipient (%) - SG_PLN_RECRICTRY,Percentage,300
2173,17.15.1 - Proportion of results indicators which will be monitored using government sources and monitoring systems - data by recipient (%) - SG_PLN_RECRIMON,Percentage,301
2174,17.15.1 - Extent of use of country-owned results frameworks and planning tools by providers of development cooperation - data by recipient (%)  - SG_PLN_REPOLRES,Percentage,302
2175,"17.16.1 - Progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals, Provider (1 = YES; 0 = NO) - SG_PLN_MSTKSDG_P",Number,303
2176,"17.16.1 - Progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals, Recipient (1 = YES; 0 = NO) - SG_PLN_MSTKSDG_R",Number,304
2177,"17.17.1 - Amount of United States dollars committed to public-private partnerships for infrastructure, million USD nominal - GF_COM_PPPI",Millions of current United States dollars,305
2178,"17.17.1 - Amount of United States dollars committed to public-private partnerships for infrastructure, million USD real - GF_COM_PPPI_KD",Millions of constant United States dollars,306
2179,17.18.2 - Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO) - SG_STT_FPOS,Number,307
2180,17.18.3 - Countries with national statistical plans with funding from donors (1 = YES; 0 = NO) - SG_STT_NSDSFDDNR,Number,308
2181,17.18.3 - Countries with national statistical plans with funding from Government (1 = YES; 0 = NO) - SG_STT_NSDSFDGVT,Number,309
2182,17.18.3 - Countries with national statistical plans with funding from others (1 = YES; 0 = NO) - SG_STT_NSDSFDOTHR,Number,310
2183,17.18.3 - Countries with national statistical plans that are fully funded (1 = YES; 0 = NO) - SG_STT_NSDSFND,Number,311
2184,17.18.3 - Countries with national statistical plans that are under implementation (1 = YES; 0 = NO) - SG_STT_NSDSIMPL,Number,312
2185,17.19.1 - Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars) - SG_STT_CAPTY,USD,313
2186,17.19.2 - Proportion of countries with birth registration data that are at least 90 percent complete (%) - SG_REG_BRTH90,Percentage,314
2187,17.19.2 - Countries with birth registration data that are at least 90 percent complete (1 = YES; 0 = NO) - SG_REG_BRTH90N,Number,315
2188,17.19.2 - Proportion of countries that have conducted at least one population and housing census in the last 10 years (%) - SG_REG_CENSUS,Percentage,316
2189,17.19.2 - Countries that have conducted at least one population and housing census in the last 10 years (1 = YES; 0 = NO) - SG_REG_CENSUSN,Number,317
2190,17.19.2 - Proportion of countries with death registration data that are at least 75 percent complete (%) - SG_REG_DETH75,Percentage,318
2191,17.19.2 - Countries with death registration data that are at least 75 percent complete (1 = YES; 0 = NO) - SG_REG_DETH75N,Number,319
2192,"17.2.1 - Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%) - DC_ODA_LDCG",Percentage,320
2193,"17.2.1 - Net official development assistance (ODA) to LDCs from OECD-DAC countries, by donor countries (millions of constant 2018 United States dollars) - DC_ODA_LDCS",Constant USD,321
2194,"17.2.1 - Net official development assistance (ODA) to landlocked developing countries from OECD-DAC countries, by donor countries (millions of constant 2018 United States dollars) - DC_ODA_LLDC",Constant USD,322
2195,"17.2.1 - Net official development assistance (ODA) to landlocked developing countries as a percentage of OECD-DAC donors' GNI, by donor countries (%) - DC_ODA_LLDCG",Percentage,323
2196,"17.2.1 - Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor countries (millions of constant 2018 United States dollars) - DC_ODA_SIDS",Constant USD,324
2197,"17.2.1 - Net official development assistance (ODA) to small island states (SIDS) as a percentage of OECD-DAC donors' GNI, by donor countries (%) - DC_ODA_SIDSG",Percentage,325
2198,"17.2.1 - Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor countries (%) - DC_ODA_TOTG",Percentage,326
2199,"17.2.1 - Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%) - DC_ODA_TOTGGE",Percentage,327
2200,"17.2.1 - Net official development assistance (ODA) from OECD-DAC countries, by donor countries (millions of constant 2018 United States dollars) - DC_ODA_TOTL",Constant USD,328
2201,"17.2.1 - Official development assistance (ODA) from OECD-DAC countries on grant equivalent basis, by donor countries (millions of constant 2018 United States dollars) - DC_ODA_TOTLGE",Constant USD,329
2202,17.3.1 - Foreign direct investment (FDI) inflows (millions of US dollars) - GF_FRN_FDI,Millions of current United States dollars,330
2203,17.3.2 - Volume of remittances (in United States dollars) as a proportion of total GDP (%) - BX_TRF_PWKR,Percentage,331
2204,17.4.1 - Debt service as a proportion of exports of goods and services (%) - DT_TDS_DECT,Percentage,332
2205,17.5.1 - Number of countries with an inforce bilateral investment treaty (BIT) (Number) - SG_CPA_INFORCE_BIT,Number,333
2206,17.5.1 - Number of countries with a signed bilateral investment treaty (BIT) (Number) - SG_CPA_SIGN_BIT,Number,334
2207,"17.6.1 - Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants) - IT_NET_BBND - ANYS",Per 100 population,335
2208,"17.6.1 - Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants) - IT_NET_BBND - 256KT2MBPS",Per 100 population,335
2209,"17.6.1 - Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants) - IT_NET_BBND - 10MBPS",Per 100 population,335
2210,"17.6.1 - Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants) - IT_NET_BBND - 2MT10MBPS",Per 100 population,335
2211,"17.6.1 - Number of fixed Internet broadband subscriptions, by speed (number) - IT_NET_BBNDN - ANYS",Number,336
2212,"17.6.1 - Number of fixed Internet broadband subscriptions, by speed (number) - IT_NET_BBNDN - 10MBPS",Number,336
2213,"17.6.1 - Number of fixed Internet broadband subscriptions, by speed (number) - IT_NET_BBNDN - 2MT10MBPS",Number,336
2214,"17.6.1 - Number of fixed Internet broadband subscriptions, by speed (number) - IT_NET_BBNDN - 256KT2MBPS",Number,336
2215,17.8.1 - Internet users per 100 inhabitants - IT_USE_ii99,Per 100 population,337
2216,17.9.1 - Total official development assistance (gross disbursement) for technical cooperation (millions of 2018 United States dollars) - DC_FTA_TOTAL,Constant USD,338
2217,2.1.1 - Prevalence of undernourishment (%) - SN_ITK_DEFC,Percentage,339
2218,2.1.1 - Number of undernourish people (millions) - SN_ITK_DEFCN,Millions,340
2219,2.1.2 - Prevalence of moderate or severe food insecurity in the adult population (%) - AG_PRD_FIESMS - 15+ - MALE,Percentage,341
2220,2.1.2 - Prevalence of moderate or severe food insecurity in the adult population (%) - AG_PRD_FIESMS - 15+ - BOTHSEX,Percentage,341
2221,2.1.2 - Prevalence of moderate or severe food insecurity in the adult population (%) - AG_PRD_FIESMS - 15+ - FEMALE,Percentage,341
2222,2.1.2 - Prevalence of moderate or severe food insecurity in the adult population (%) - AG_PRD_FIESMS - ALLAGE - MALE,Percentage,341
2223,2.1.2 - Prevalence of moderate or severe food insecurity in the adult population (%) - AG_PRD_FIESMS - ALLAGE - BOTHSEX,Percentage,341
2224,2.1.2 - Prevalence of moderate or severe food insecurity in the adult population (%) - AG_PRD_FIESMS - ALLAGE - FEMALE,Percentage,341
2225,2.1.2 - Total population in moderate or severe food insecurity (thousands of people) - AG_PRD_FIESMSN - 15+ - MALE,Thousands,342
2226,2.1.2 - Total population in moderate or severe food insecurity (thousands of people) - AG_PRD_FIESMSN - 15+ - BOTHSEX,Thousands,342
2227,2.1.2 - Total population in moderate or severe food insecurity (thousands of people) - AG_PRD_FIESMSN - 15+ - FEMALE,Thousands,342
2228,2.1.2 - Total population in moderate or severe food insecurity (thousands of people) - AG_PRD_FIESMSN - ALLAGE - MALE,Thousands,342
2229,2.1.2 - Total population in moderate or severe food insecurity (thousands of people) - AG_PRD_FIESMSN - ALLAGE - BOTHSEX,Thousands,342
2230,2.1.2 - Total population in moderate or severe food insecurity (thousands of people) - AG_PRD_FIESMSN - ALLAGE - FEMALE,Thousands,342
2231,2.1.2 - Prevalence of severe food insecurity in the adult population (%) - AG_PRD_FIESS - ALLAGE - BOTHSEX,Percentage,343
2232,2.1.2 - Prevalence of severe food insecurity in the adult population (%) - AG_PRD_FIESS - ALLAGE - MALE,Percentage,343
2233,2.1.2 - Prevalence of severe food insecurity in the adult population (%) - AG_PRD_FIESS - ALLAGE - FEMALE,Percentage,343
2234,2.1.2 - Prevalence of severe food insecurity in the adult population (%) - AG_PRD_FIESS - 15+ - BOTHSEX,Percentage,343
2235,2.1.2 - Prevalence of severe food insecurity in the adult population (%) - AG_PRD_FIESS - 15+ - MALE,Percentage,343
2236,2.1.2 - Prevalence of severe food insecurity in the adult population (%) - AG_PRD_FIESS - 15+ - FEMALE,Percentage,343
2237,2.1.2 - Total population in severe food insecurity (thousands of people) - AG_PRD_FIESSN - 15+ - FEMALE,Thousands,344
2238,2.1.2 - Total population in severe food insecurity (thousands of people) - AG_PRD_FIESSN - 15+ - MALE,Thousands,344
2239,2.1.2 - Total population in severe food insecurity (thousands of people) - AG_PRD_FIESSN - 15+ - BOTHSEX,Thousands,344
2240,2.1.2 - Total population in severe food insecurity (thousands of people) - AG_PRD_FIESSN - ALLAGE - FEMALE,Thousands,344
2241,2.1.2 - Total population in severe food insecurity (thousands of people) - AG_PRD_FIESSN - ALLAGE - MALE,Thousands,344
2242,2.1.2 - Total population in severe food insecurity (thousands of people) - AG_PRD_FIESSN - ALLAGE - BOTHSEX,Thousands,344
2243,2.2.1 - Proportion of children moderately or severely stunted (%) - SH_STA_STNT,% of children aged 0-59 months,345
2244,2.2.1 - Children moderately or severely stunted (thousands) - SH_STA_STNTN,Thousands,346
2245,2.2.2 - Proportion of children moderately or severely wasted (%) - SH_STA_WAST,% of children aged 0-59 months,347
2246,2.2.2 - Children moderately or severely wasted (thousands) - SH_STA_WASTN,Thousands,348
2247,2.2.2 - Proportion of children moderately or severely overweight (%) - SN_STA_OVWGT,% of children aged 0-59 months,349
2248,2.2.2 - Children moderately or severely overweight (thousands) - SN_STA_OVWGTN,Thousands,350
2249,2.2.3 - Proportion of women aged 15-49 years with anaemia (%) - SH_STA_ANEM,Percentage,351
2250,"2.2.3 - Proportion of women aged 15-49 years with anaemia, non-pregnant (%) - SH_STA_ANEM_NPRG",Percentage,352
2251,"2.2.3 - Proportion of women aged 15-49 years with anaemia, pregnant (%) - SH_STA_ANEM_PREG",Percentage,353
2252,"2.3.1 - Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) - PD_AGR_LSFP - BOTHSEX",Constant USD,354
2253,"2.3.1 - Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) - PD_AGR_LSFP - MALE",Constant USD,354
2254,"2.3.1 - Productivity of large-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) - PD_AGR_LSFP - FEMALE",Constant USD,354
2255,"2.3.1 - Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) - PD_AGR_SSFP - BOTHSEX",Constant USD,355
2256,"2.3.1 - Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) - PD_AGR_SSFP - MALE",Constant USD,355
2257,"2.3.1 - Productivity of small-scale food producers (agricultural output per labour day, PPP) (constant 2011 international $) - PD_AGR_SSFP - FEMALE",Constant USD,355
2258,"2.3.2 - Average income of large-scale food producers, PPP (constant 2011 international $) - SI_AGR_LSFP - FEMALE",Constant USD,356
2259,"2.3.2 - Average income of large-scale food producers, PPP (constant 2011 international $) - SI_AGR_LSFP - BOTHSEX",Constant USD,356
